"","date","open","high","low","close","volume","adjusted"
"1",1975-06-17,7.96875,8.03125,7.890625,7.90625,256000,0.531859
"2",1975-06-18,7.90625,7.921875,7.78125,7.859375,256000,0.528706
"3",1975-06-19,7.859375,7.953125,7.828125,7.9375,193600,0.533961
"4",1975-06-20,7.96875,8.09375,7.96875,8,558400,0.538166
"5",1975-06-23,8.015625,8.1875,8.015625,8.109375,206400,0.545523
"6",1975-06-24,8.109375,8.25,8.09375,8.203125,375200,0.55183
"7",1975-06-25,8.203125,8.28125,8.125,8.25,332800,0.554983
"8",1975-06-26,8.25,8.390625,8.1875,8.359375,539200,0.562341
"9",1975-06-27,8.359375,8.421875,8.328125,8.328125,298400,0.560239
"10",1975-06-30,8.328125,8.4375,8.28125,8.40625,136800,0.565494
"11",1975-07-01,8.390625,8.390625,8.3125,8.359375,200800,0.562341
"12",1975-07-02,8.359375,8.359375,8.28125,8.34375,303200,0.56129
"13",1975-07-03,8.34375,8.359375,8.21875,8.234375,368000,0.553932
"14",1975-07-07,8.234375,8.28125,8.15625,8.15625,403200,0.548677
"15",1975-07-08,8.15625,8.15625,8.09375,8.09375,339200,0.544473
"16",1975-07-09,8.09375,8.15625,8.046875,8.09375,449600,0.544473
"17",1975-07-10,8.09375,8.140625,7.90625,7.90625,364000,0.531859
"18",1975-07-11,7.875,7.875,7.703125,7.796875,564800,0.524501
"19",1975-07-14,7.78125,7.78125,7.703125,7.75,449600,0.521348
"20",1975-07-15,7.75,7.78125,7.515625,7.5625,321600,0.508735
"21",1975-07-16,7.5625,7.6875,7.5625,7.640625,455200,0.51399
"22",1975-07-17,7.640625,7.65625,7.578125,7.59375,785600,0.510837
"23",1975-07-18,7.578125,7.578125,7.515625,7.53125,685600,0.506633
"24",1975-07-21,7.5,7.5,7.4375,7.46875,216800,0.502428
"25",1975-07-22,7.46875,7.46875,7.296875,7.296875,397600,0.490866
"26",1975-07-23,7.296875,7.3125,7.1875,7.1875,618400,0.483508
"27",1975-07-24,7.1875,7.234375,7.109375,7.234375,416800,0.486662
"28",1975-07-25,7.234375,7.296875,7.078125,7.078125,339200,0.476151
"29",1975-07-28,7.078125,7.15625,7.0625,7.125,205600,0.479304
"30",1975-07-29,7.125,7.1875,7.03125,7.09375,486400,0.477202
"31",1975-07-30,7.09375,7.171875,7.03125,7.125,305600,0.479304
"32",1975-07-31,7.125,7.28125,7.125,7.15625,261600,0.481406
"33",1975-08-01,7.140625,7.140625,7.0625,7.125,346400,0.479304
"34",1975-08-04,7.125,7.1875,7.03125,7.125,235200,0.479304
"35",1975-08-05,7.125,7.3125,7.0625,7.125,300800,0.479304
"36",1975-08-06,7.125,7.1875,7.0625,7.0625,380800,0.475099
"37",1975-08-07,7.0625,7.109375,6.96875,6.984375,281600,0.469844
"38",1975-08-08,6.984375,7.015625,6.921875,6.9375,176800,0.466691
"39",1975-08-11,6.9375,6.984375,6.921875,6.953125,180800,0.467742
"40",1975-08-12,7.03125,7.234375,7.03125,7.09375,362400,0.477202
"41",1975-08-13,7.09375,7.1875,6.828125,6.828125,356800,0.459333
"42",1975-08-14,6.78125,6.78125,6.6875,6.734375,406400,0.453026
"43",1975-08-15,6.734375,6.9375,6.71875,6.90625,217600,0.464589
"44",1975-08-18,6.90625,6.90625,6.78125,6.796875,254400,0.460037
"45",1975-08-19,6.796875,6.796875,6.625,6.625,328000,0.448404
"46",1975-08-20,6.609375,6.609375,6.40625,6.4375,556800,0.435713
"47",1975-08-21,6.4375,6.5625,6.40625,6.5,382400,0.439943
"48",1975-08-22,6.546875,6.734375,6.546875,6.6875,611200,0.452634
"49",1975-08-25,6.6875,6.921875,6.6875,6.890625,335200,0.466382
"50",1975-08-26,6.890625,6.953125,6.703125,6.703125,356800,0.453692
"51",1975-08-27,6.703125,6.796875,6.640625,6.71875,384800,0.454749
